"SourceRoot","RelativePath","FileName","Extension","SizeBytes","Category","LayerCandidate","FunctionalRole","ContainsArabicText","MissingFromActiveByName","SameHashAsActiveWorkspace","SameHashAsActiveCompiled","NamespaceCount","Namespaces","TypeCount","Types","MethodLikeMemberCount","UsingCount"
"_coder01_source_study","Coder01/EJLive.Shared/LightUiTheme.cs","LightUiTheme.cs",".cs","10275","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","False","False","False","False","1","EJLive.Shared","1","LightUiTheme","12","3"
"_coder01_source_study","Coder01/EJLive.Shared/Logger.cs","Logger.cs",".cs","5607","CSharp Source","Data/Core Layer","Preserved C# implementation requiring scenario comparison before promotion.","True","False","True","True","1","EJLive.Shared","3","AppLogger;Level;LogEntry","14","5"
"_coder01_source_study","Coder01/EJLive.Shared/packages.config","packages.config",".config","586","Configuration/Data","Data/Core Layer","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/EJLive.Shared/Properties/AssemblyInfo.cs","AssemblyInfo.cs",".cs","481","CSharp Source","Data/Core Layer","Preserved C# implementation requiring scenario comparison before promotion.","True","False","False","False","0","","0","","0","2"
"_coder01_source_study","Coder01/EJLive.Shared/RetryPolicy.cs","RetryPolicy.cs",".cs","3549","CSharp Source","Data/Core Layer","Preserved C# implementation requiring scenario comparison before promotion.","True","False","False","False","1","EJLive.Shared","1","RetryPolicy","2","1"
"_coder01_source_study","Coder01/EJLive.Shared/SecurityHelper.cs","SecurityHelper.cs",".cs","12104","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","True","False","False","False","1","EJLive.Shared","1","SecurityHelper","27","25"
"_coder01_source_study","Coder01/EJLive.sln","EJLive.sln",".sln","4163","Solution","Project Structure","Original solution file used for project graph comparison.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/FINAL_BUILD_REPORT.txt","FINAL_BUILD_REPORT.txt",".txt","17203","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/FIX_AND_BUILD.bat","FIX_AND_BUILD.bat",".bat","1780","Build/Tool Script","Reference/Future Development","Original build or maintenance script retained as reference.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/FIX_NUGET_NOW.md","FIX_NUGET_NOW.md",".md","2011","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/GETTING_STARTED.md","GETTING_STARTED.md",".md","4718","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/IMPLEMENTATION_SUMMARY_AR.md","IMPLEMENTATION_SUMMARY_AR.md",".md","4394","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/INSTALL_NUGET_CONSOLE.txt","INSTALL_NUGET_CONSOLE.txt",".txt","3695","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/INSTRUCTIONS_AR.txt","INSTRUCTIONS_AR.txt",".txt","4404","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/MERGE_ANALYSIS.md","MERGE_ANALYSIS.md",".md","2513","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/new_features_analysis.md","new_features_analysis.md",".md","6557","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/NuGet.Config","NuGet.Config",".config","332","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/OPEN_IN_VS.bat","OPEN_IN_VS.bat",".bat","1116","Build/Tool Script","Reference/Future Development","Original build or maintenance script retained as reference.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/Package.bat","Package.bat",".bat","4480","Build/Tool Script","Reference/Future Development","Original build or maintenance script retained as reference.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/PROJECT_DOCUMENTATION.md","PROJECT_DOCUMENTATION.md",".md","13767","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/QUICK_FIX_NUGET.txt","QUICK_FIX_NUGET.txt",".txt","4122","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/QUICK_START.bat","QUICK_START.bat",".bat","1964","Build/Tool Script","Reference/Future Development","Original build or maintenance script retained as reference.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/README_BUILD_INSTRUCTIONS.md","README_BUILD_INSTRUCTIONS.md",".md","5487","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/README.md","README.md",".md","3546","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","False","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/RESTORE_NUGET_PACKAGES.bat","RESTORE_NUGET_PACKAGES.bat",".bat","1821","Build/Tool Script","Reference/Future Development","Original build or maintenance script retained as reference.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/RESTORE_NUGET.bat","RESTORE_NUGET.bat",".bat","2023","Build/Tool Script","Reference/Future Development","Original build or maintenance script retained as reference.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/RUN_DIRECTLY.md","RUN_DIRECTLY.md",".md","3470","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/RUN_THESE_COMMANDS.txt","RUN_THESE_COMMANDS.txt",".txt","3474","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/SIMPLE_BUILD.bat","SIMPLE_BUILD.bat",".bat","2411","Build/Tool Script","Reference/Future Development","Original build or maintenance script retained as reference.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/START_APPLICATIONS.bat","START_APPLICATIONS.bat",".bat","2904","Build/Tool Script","Reference/Future Development","Original build or maintenance script retained as reference.","False","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/START_HERE.txt","START_HERE.txt",".txt","8090","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/SYSTEM_ANALYSIS.md","SYSTEM_ANALYSIS.md",".md","9667","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/TROUBLESHOOT_VS.md","TROUBLESHOOT_VS.md",".md","5660","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
"_coder01_source_study","Coder01/VISUAL_STUDIO_BUILD.md","VISUAL_STUDIO_BUILD.md",".md","4256","Documentation/Requirements","Reference/Future Development","Original documentation, requirements, analysis, or spreadsheet evidence.","True","True","False","False","0","","0","","0","0"
